+-----+---------------------+-------------------------+-------------------+-----------------------+--------------+------------------------+------------------------+------------------+----------------------+
|     |   client_latency_ms |   configured_batch_size |   mean_batch_size |   mean_throughput_qps | model_name   |   num_cpus_per_replica |   num_gpus_per_replica |   p99_latency_ms |   std_throughput_qps |
| 130 |         12917.1     |                       4 |           4       |               709.12  | lgbm         |                      4 |                      1 |          7.42385 |           425.172    |
| 131 |          4257.96    |                      16 |          15.9765  |              3590.54  | lgbm         |                      1 |                      0 |          3.49102 |          2470.58     |
| 132 |          4816.16    |                      16 |          15.9808  |              3021.76  | lgbm         |                      1 |                      1 |          3.74868 |          2268.82     |
| 133 |          8470.34    |                       8 |           7.99951 |              1121.13  | lgbm         |                      5 |                      0 |          9.41821 |           612.162    |
| 134 |           728.516   |                       8 |           5.29661 |              3555.97  | lgbm         |                      2 |                      0 |          2.18488 |          3154.28     |
| 135 |          5760.56    |                       8 |           7.99829 |              1810.02  | lgbm         |                      5 |                      1 |          9.48148 |          1111.6      |
| 136 |         20552.1     |                       2 |           2       |               388.864 | lgbm         |                      5 |                      0 |          7.04278 |           234.056    |
| 137 |          7905.65    |                       1 |           1       |               605.522 | lgbm         |                      1 |                      0 |          1.776   |           102.103    |
| 138 |          3530.45    |                      32 |          31.9744  |              3487.4   | lgbm         |                      2 |                      0 |          9.66384 |          2586.87     |
| 139 |          3687.84    |                      32 |          31.9489  |              3379.05  | lgbm         |                      5 |                      1 |         13.2481  |          2013.23     |
| 140 |          3635.36    |                       2 |           1.99976 |              1201.88  | lgbm         |                      1 |                      0 |          1.82403 |           229.191    |
| 141 |             2.83687 |                     128 |           1       |               192.279 | lgbm         |                      4 |                      0 |          1.73403 |             0.647838 |
| 142 |          4485.05    |                      16 |          15.9836  |              2675.67  | lgbm         |                      1 |                      1 |          3.7925  |          1906.95     |
| 143 |          9076.45    |                       1 |           1       |               570.018 | lgbm         |                      5 |                      1 |          6.976   |            62.2546   |
| 144 |          5539.24    |                       8 |           7.99822 |              2155.96  | lgbm         |                      3 |                      1 |          9.1557  |          1286.23     |
| 145 |           667.687   |                       8 |           4.88043 |              2844.94  | lgbm         |                      1 |                      0 |          2.0475  |           866.709    |
| 146 |          9188.31    |                       4 |           3.99927 |               709.479 | lgbm         |                      1 |                      1 |          2.72303 |           421.203    |
| 147 |          4888.46    |                      16 |          15.9872  |              2931.8   | lgbm         |                      3 |                      1 |          9.96513 |          1992.12     |
| 148 |         12166.6     |                       4 |           4       |               631.639 | lgbm         |                      4 |                      1 |          7.51633 |           224.474    |
| 149 |             2.81547 |                       8 |           1       |               192.156 | lgbm         |                      1 |                      0 |          1.671   |             0.736759 |
| 150 |           749.242   |                      16 |           5.62114 |              3463.83  | lgbm         |                      1 |                      1 |          2.3254  |          2207.27     |
| 151 |         19490.8     |                       2 |           2       |               369.29  | lgbm         |                      2 |                      0 |          2.75006 |           227.764    |
| 152 |             2.84092 |                      16 |           1       |               192.334 | lgbm         |                      4 |                      0 |          1.73703 |             0.658862 |
| 153 |          4230.47    |                      16 |          15.986   |              2877.5   | lgbm         |                      2 |                      0 |          5.00149 |          1865.06     |
| 154 |         18530.7     |                       2 |           2       |               502.629 | lgbm         |                      3 |                      1 |          2.14209 |           249.316    |
| 155 |          5505.86    |                       8 |           7.99805 |              1648.27  | lgbm         |                      2 |                      0 |          3.34088 |          1381.46     |
| 156 |          5005.11    |                      16 |          15.9935  |              2893.31  | lgbm         |                      4 |                      0 |         10.5694  |          1960.43     |
| 157 |         19056.7     |                       2 |           2       |               458.411 | lgbm         |                      2 |                      1 |          2.66103 |           213.271    |
| 158 |          5874.99    |                      16 |          15.9936  |              2673.2   | lgbm         |                      5 |                      1 |         11.1093  |          1833.29     |
| 159 |          3381.17    |                      32 |          31.926   |              2948.01  | lgbm         |                      3 |                      1 |         11.585   |          1854.72     |
| 160 |         15658.8     |                       2 |           1.99976 |               463.045 | lgbm         |                      3 |                      0 |          2.74906 |           294.947    |
| 161 |         19387.6     |                       2 |           2       |               371.929 | lgbm         |                      4 |                      0 |          2.96536 |           221.279    |
| 162 |         11838.3     |                       4 |           4       |               916.023 | lgbm         |                      3 |                      0 |          3.43639 |           682.623    |
| 163 |             2.89235 |                       1 |           1       |               192.615 | lgbm         |                      4 |                      0 |          2.63806 |             0.713792 |
| 164 |             2.82498 |                       8 |           1       |               192.109 | lgbm         |                      3 |                      0 |          1.73003 |             0.666512 |
| 165 |             2.8263  |                       2 |           1       |               192.2   | lgbm         |                      3 |                      0 |          1.729   |             0.733476 |
| 166 |         18345.5     |                       2 |           2       |               437.931 | lgbm         |                      5 |                      0 |          7.16503 |           304.494    |
| 167 |           934.321   |                       4 |           3.92465 |              2206.3   | lgbm         |                      3 |                      0 |          2.93247 |           626.198    |
| 168 |          7898.74    |                       1 |           1       |               604.707 | lgbm         |                      2 |                      0 |          1.81009 |           111.322    |
| 169 |         18445.1     |                       2 |           2       |               469.691 | lgbm         |                      3 |                      1 |          2.11096 |           229.546    |
| 170 |          6325.65    |                       8 |           8       |              1492.38  | lgbm         |                      3 |                      1 |          8.42775 |           810.648    |
| 171 |          5174.37    |                       8 |           7.99829 |              1896.63  | lgbm         |                      2 |                      1 |          3.25615 |          1284.79     |
| 172 |             2.85575 |                       8 |           1       |               192.226 | lgbm         |                      4 |                      0 |          1.744   |             0.666872 |
| 173 |          3540.53    |                       2 |           1.99976 |              1217.05  | lgbm         |                      1 |                      1 |          1.84809 |           252.886    |
| 174 |             2.85847 |                       1 |           1       |               192.575 | lgbm         |                      3 |                      0 |          2.49003 |             0.66526  |
| 175 |          3768.57    |                      32 |          31.7945  |              3942.81  | lgbm         |                      3 |                      0 |         11.441   |          2285.95     |
| 176 |             2.78936 |                       2 |           1       |               192.402 | lgbm         |                      1 |                      0 |          1.666   |             0.878421 |
| 177 |          2997.24    |                      32 |          31.9234  |              2820.65  | lgbm         |                      1 |                      1 |          5.2799  |          1932.7      |
| 178 |         15556.4     |                       2 |           2       |               472.958 | lgbm         |                      4 |                      1 |          3.34556 |           269.164    |
| 179 |          8088.6     |                       1 |           1       |               595.928 | lgbm         |                      3 |                      1 |          2.635   |           142.237    |
| 180 |          4579.68    |                      16 |          15.9808  |              3692.12  | lgbm         |                      1 |                      0 |          3.46864 |          2701.36     |
| 181 |             2.8175  |                      64 |           1       |               192.252 | lgbm         |                      3 |                      0 |          1.72909 |             0.701285 |
| 182 |          4813.78    |                       2 |           1.99976 |              1100.95  | lgbm         |                      5 |                      1 |          8.665   |           174.006    |
| 183 |          6591.06    |                       8 |           8       |              1541.36  | lgbm         |                      3 |                      0 |          9.12309 |           843.999    |
| 184 |          3454.31    |                      32 |          31.9234  |              3648.47  | lgbm         |                      3 |                      1 |         11.5699  |          2657.5      |
| 185 |         19737.8     |                       2 |           2       |               435.375 | lgbm         |                      2 |                      1 |          2.66215 |           183.636    |
| 186 |          7171.44    |                       8 |           8       |              1502.15  | lgbm         |                      5 |                      0 |          9.71506 |           978.174    |
| 187 |          4405.34    |                      16 |          15.949   |              2260.61  | lgbm         |                      2 |                      1 |          5.70648 |          1500.31     |
| 188 |          4021.1     |                      32 |          31.8979  |              3691.61  | lgbm         |                      1 |                      0 |          5.5958  |          2635.07     |
| 189 |          4072.1     |                      32 |          31.9489  |              3296.02  | lgbm         |                      4 |                      0 |         12.5389  |          2421.04     |
| 190 |          3583.07    |                       2 |           1.99976 |              1159.05  | lgbm         |                      4 |                      1 |          2.76957 |           209.012    |
| 191 |           947.104   |                       4 |           3.97614 |              2182.34  | lgbm         |                      3 |                      1 |          3.01548 |           393.264    |
| 192 |          4271.1     |                      16 |          15.9796  |              3230.68  | lgbm         |                      1 |                      1 |          3.8414  |          2147.63     |
| 193 |         23355.3     |                       2 |           2       |               392.912 | lgbm         |                      5 |                      0 |          6.99244 |           291.065    |
+-----+---------------------+-------------------------+-------------------+-----------------------+--------------+------------------------+------------------------+------------------+----------------------+
